patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
08030057,20111004,Fluid delivery system and method,10587156,20080038839,20080214,"Method and device for storing and/or delivering fluids, wherein at least a first and a second fluid, such as chemical or biochemical reagents or rinse solutions, are maintained separately from each other in a common vessel and transferred in series from the vessel to a reaction site to carry out a predetermined chemical or biochemical reaction. Separation may be achieved by interposing a third fluid, e.g., a gaseous fluid plug, between the first and second fluids.",[Vincent Linder][Samuel K. Sia][George M. Whitesides],[President and Fellows of Harvard College],"This application is a U.S. National Application of International Application No. PCT/US2005/003514, filed Jan. 26, 2005, which claims benefit under 35 U.S.C. &#xA7;119(e) of U.S. Provisional Application Ser. No. 60/539,358, filed Jan. 26, 2004, U.S. Provisional Application Ser. No. 60/539,416, filed Jan. 26, 2004 and U.S. Provisional Application Ser. No. 60/565,866, filed Apr. 26, 2004, all of which are which are incorporated herein by reference.",20050126,This invention was sponsored by NIH grant GM51559 and NSF grant ECS-0004030. The United States government has certain rights in the invention.,"","",20070516,PCT/US2005/003514
08030077,20111004,Non-linear optical imaging of protein crystals,12537775,20100031748,20100211,Methods for detecting and evaluating the quality of protein crystals are provided comprising subjecting a sample to second order non-linear optical imaging and detecting the second harmonic generation signal.,[Garth J. Simpson][Ronald D. Wampler][David J. Kissick],[Purdue Research Foundation],"The present patent document claims the benefit of the filing date under 35 U.S.C. &#xA7;119(e) of Provisional U.S. Patent Application Ser. No. 61/087,216, filed Aug. 8, 2008 which is hereby incorporated by reference.",20090807,"The present invention described herein was supported at least in part by the National Science Foundation (Grants CHE-0640549, MRI:ID-0722558). The government may have certain rights in the invention.","","","",""
08030356,20111004,N-hydroxylsulfonamide derivatives as new physiologically useful nitroxyl donors,11724792,20070299107,20071227,"The invention relates to N-hydroxysulfonamide derivatives that donate nitroxyl (HNO) under physiological conditions and are useful in treating and/or preventing the onset and/or development of diseases or conditions that are responsive to nitroxyl therapy, including heart failure and ischemia/reperfusion injury. Novel N-hydroxysulfonamide derivatives release NHO at a controlled rate under physiological conditions, and the rate of HNO release is modulated by varying the nature and location of functional groups on the N-hydroxysulfonamide derivatives.",[John P. Toscano][Frederick Arthur Brookfield][Andrew D. Cohen][Stephen Martin Courtney][Lisa Marie Frost][Vincent Jacob Kalish],"[Cardioxyl Pharmaceuticals, Inc.][The Johns Hopkins University]","This application claims priority to U.S. Provisional Patent Application Ser. No. 60/783,556, filed Mar. 17, 2006 and entitled &#x201C;N-Hyroxylsulfonamide Derivatives as New Physiologically Useful Nitroxyl Doners,&#x201D; which is incorporated herein by reference in its entirety.",20070316,This invention was made in part with government support under Grant No. CHE-0518406 from the National Science Foundation. The government may have certain rights in this invention.,"","","",""
08030413,20111004,Biomimetic compounds and synthetic methods therefor,12624285,20100197868,20100805,"Synthesis methods for creating polymeric compounds comprising dihydroxyphenyl derivatives (DHPD), or DHPp i.e. polymers modified with DHPD, with desired surface active effects are described. The polymer backbone of DHPp has structural or performance features that can be tailored to control physical properties of DHPp, allowing it to be useful for different applications i.e. tissue adhesives or sealants, adhesion promoting coatings, and antifouling coatings.",[Bruce P. Lee],"[KNC Ner Acquisition Sub, Inc.]","This application is a continuation of U.S. patent application Ser. No. 12/239,787 filed on Sep. 28, 2008, now U.S. Publication No. 2009-0076241 now abandoned, which is a continuation-in-part of U.S. patent application Ser. No. 11/834,651, filed on Aug. 6, 2007, now U.S. Pat. No. 7,622,533, which is a non-provisional of U.S. Patent Application Ser. No. 60/821,459, filed on Aug. 4, 2006, the entirety of each are incorporated by reference herein. References incorporated by reference in the 60/821,459, Ser. No. 11/834,651, and Ser. No. 12/239,787 applications also are incorporated by reference herein.",20091123,"This research was funded in part by NIH (DE017827-01, GM080774-01). H NMR was performed at National Magnetic Resonance Facility at Madison, which is supported by NIH (P41RR02301, P41GM66326, RR02781, RR08438), the NSF (DMB-8415048, OIA-9977486, BIR-9214394), the University of Wisconsin, and the USDA. The government may have rights in this invention.",12239787,12624285,"",""
08030449,20111004,Pressure cryocooling protein crystals,11700237,20070179282,20070802,Preparation of cryocooled protein crystal is provided by use of helium pressurizing and cryocooling to obtain cryocooled protein crystal allowing collection of high resolution data and by heavier noble gas (krypton or xenon) binding followed by helium pressurizing and cryocooling to obtain cryocooled protein crystal for collection of high resolution data and SAD phasing simultaneously. The helium pressurizing is carried out on crystal coated to prevent dehydration or on crystal grown in aqueous solution in a capillary.,[Chae Un Kim][Sol M. Gruner],"[Cornell Research Foundation, Inc.]","This application claims the benefit of U.S. Provisional Patent Application No. 60/763,367, filed Jan. 31, 2006, the whole of which is incorporated herein by reference.",20070131,"This invention was made with U.S. Government support under National Institutes of Health Grant No. RR 01646, under National Science Foundation and National Institutes of Health (National Institute of General Medical Sciences) Grant No. DMR-0225180, National Institutes of Health Grant No. GM074899, and U.S. Department of Energy Grant No. DEFG02-97ER62443. The U.S. Government has certain rights in the invention.","","","",""
08030473,20111004,Method to trigger RNA interference,11334776,20060174380,20060803,"A method to generate siRNAs in vivo is described, as are constructs and compositions useful in the method. The method does not depend on the use of DNA or synthetic constructs that contain inverted duplications or dual promoters so as to form perfect or largely double-stranded RNA. Rather, the method depends on constructs that yield single-stranded RNA transcripts, and exploits endogenous or in vivo-produced miRNAs or siRNAs to initiate production of siRNAs. The miRNAs or siRNAs guide cleavage of the transcript and set the register for production of siRNAs (usually 21 nucleotides in length) encoded adjacent to the initiation cleavage site within the construct. The method results in specific formation of siRNAs of predictable size and register (phase) relative to the initiation cleavage site. The method can be used to produce specific siRNAs in vivo for inactivation or suppression of one or more target genes or other entities, such as pathogens.",[James C. Carrington][Edwards Allen],[State of Oregon acting by and through the State Board of Higher Education on behalf of Oregon State University],"This application claims the benefit of U.S. provisional application No. 60/642,126, filed Jan. 7, 2005, the content of which is incorporated herein by reference in its entirety.",20060106,"This invention was made with United States government support pursuant to grant MCB-0209836 from the National Science Foundation, grant A 143288 from the National Institutes of Health, and grant 2005-35319-15280 from the USDA; the United States government has certain rights in the invention.","","","",""
08030477,20111004,Methods for the synthesis of arrays of DNA probes,11524082,20100227780,20100909,"The synthesis of arrays of DNA probes sequences, polypeptides, and the like is carried out using a patterning process on an active surface of a substrate. An image is projected onto the active surface of the substrate utilizing reflective projection optics. The projection optics project a light image onto the active surface of the substrate to deprotect linker molecules thereon. A first level of bases may then be applied to the substrate, followed by development steps, and subsequent exposure of the substrate utilizing a different light image, with further repeats until the elements of a two dimensional array on the substrate surface have an appropriate base bound thereto.",[Francesco Cerrina][Michael R. Sussman][Frederick R. Blattner][Sangeet Singh-Gasson][Roland Green],[Wisconsin Alumni Research Foundation],"This application is a continuation of prior application Ser. No. 09/637,891 filed Aug. 9, 2000, which is a continuation of prior application Ser. No. 09/253,460 filed Feb. 22, 1999, which application claimed the benefit of provisional patent application Ser. No. 60/075,641, filed Feb. 23, 1998.",20060920,This invention was made with United States government support awarded by the following agencies: DOE Grant Nos.: DE-FG07-96ER13938; P0062242-02; DE-FG02-96ER45569; 63040304; P071760302; NSF Grant Nos.: IBN-9706552; ECS-9317745; INT-960289; ONR DOD-Navy Grant# N00014-97-1-0460; DOD-Army Grant # DAAH04-95-1-0456; USDA AGRICCREE Grant No.: 95-37304-2364. The United States has certain rights in this invention.,09637891,11524082,"",""
08030546,20111004,Biotic and abiotic stress tolerance in plants,12077535,20090138981,20090528,"Transcription factor polynucleotides and polypeptides incorporated into nucleic acid constructs, including expression vectors, have been introduced into plants and were ectopically expressed. Transgenic plants transformed with many of these constructs have been shown to be more resistant to disease (in some cases, to more than one pathogen), or more tolerant to an abiotic stress (in some cases, to more than one abiotic stress). The abiotic stress may include, for example, salt, hyperosmotic stress, water deficit, heat, cold, drought, or low nutrient conditions.",[T. Lynne Reuber][Oliver Ratcliffe][Karen S. Century][Neal I. Gutterson][Roger Canales][Emily L. Queen],"[Mendel Biotechnology, Inc.]","This application claims the benefit of Application No. 60/961,403, filed Jul. 20, 2007 (pending). This application is a continuation-in-part of application Ser. No. 10/286,264, filed Nov. 1, 2002 (pending), which is a divisional of application Ser. No. 09/533,030, filed Mar. 22, 2000 (abandoned), which claims the benefit of Application No. 60/125,814, filed Mar. 23, 1999. This application is a continuation-in-part of application Ser. No. 10/675,852, filed Sep. 30, 2003 (pending). This application is a continuation-in-part of application Ser. No. 11/479,226, filed Jun. 30, 2006 (pending), which is a continuation-in-part of application Ser. No. 09/713,994, filed Nov. 16, 2000 (abandoned), which claims the benefit of Application No. 60/166,228, filed Nov. 17, 1999, which also claims the benefit of Application No. 60/197,899, filed Apr. 17, 2000, which also claims the benefit of Application No. 60/227,439, filed Aug. 22, 2000. This application is a continuation-in-part of application Ser. No. 10/669,824, filed Sep. 23, 2003, which is a continuation-in-part of, 09/823,676, filed Mar. 30, 2001 (issued as U.S. Pat. No. 6,717,034). This application is a continuation-in-part of application Ser. No. 11/725,235, filed Mar. 16, 2007 (pending), which is a divisional of application Ser. No. 10/225,068, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,193,129), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, and also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, and also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001; application Ser. No. 10/225,068 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is also a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). This application is a continuation-in-part of application Ser. No. 11/728,567, filed Mar. 26, 2007, which is a divisional of application Ser. No. 10/225,066, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,238,860), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, and also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, and also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001. Application Ser. No. 10/225,066 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). This application is a continuation-in-part of application Ser. No. 11/375,241, filed Mar. 16, 2006 (pending), which claims the benefit of Application No. 60/713,952, filed Aug. 31, 2005. Application Ser. No. 11/375,241 is also a continuation-in-part of application Ser. No. 10/225,067, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,135,616), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, which also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, and also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001. Application Ser. No. 10/225,067 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is also a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). This application is a continuation-in-part of application Ser. No. 11/069,255, filed Feb. 28, 2005 (pending), which is a continuation-in-part of application Ser. No. 10/112,887, filed Mar. 18, 2002 (abandoned). This application is a continuation-in-part of application Ser. No. 10/374,780, filed Feb. 25, 2003 (pending), which is a continuation-in-part of application Ser. No. 09/934,455, filed Aug. 22, 2001 (abandoned), which is a continuation-in-part of application Ser. No. 09/713,994, 11/16/2000 (abandoned), which is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), which also claims priority to Application No. 60/227,439, filed Aug. 22, 2000. Application Ser. No. 10/374,780 is also a continuation-in-part of application Ser. No. 10/225,068, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,193,129), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, and also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, and also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001. Application Ser. No. 10/225,068 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is also a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). Application Ser. No. 10/374,780 is also a continuation-in-part of application Ser. No. 10/225,066, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,238,860), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, which also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, which also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001; application Ser. No. 10/225,066 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is also a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). Application Ser. No. 10/374,780 is also a continuation-in-part of application Ser. No. 10/225,067, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,135,616), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, and also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, and also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001; application Ser. No. 10/225,067 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is also a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). This application is a continuation-in-part of application Ser. No. 10/546,266, filed Aug. 19, 2005 (pending), which is a '371 National Stage filing of International Application No. PCT/US2004005654, filed Feb. 25, 2004 (converted), which is a continuation-in-part of application Ser. No. 10/374,780, filed Feb. 25, 2003 (pending), and is also a continuation-in-part of application Ser. No. 10/675,852, filed Sep. 30, 2003 (pending). This application is also a continuation-in-part of application Ser. No. 10/412,699, filed Apr. 10, 2003 (pending), which is a continuation-in-part of application Ser. No. 10/295,403, filed Nov. 15, 2002 (abandoned), which is a divisional of application Ser. No. 09/394,519, filed Sep. 13, 1999 (abandoned), which claims the benefit of Application No. 60/101,349, filed Sep. 22, 1998, which also claims the benefit of Application No. 60/103,312, filed Oct. 6, 1998, which also claims the benefit of Application No. 60/108,734, filed Nov. 17, 1998, which also claims the benefit of Application No. 60/113,409, filed Dec. 22, 1998. application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 09/489,376, filed Jan. 21, 2000 (abandoned), which claimed priority to Application No. 60/116,841, filed Jan. 22, 1999. Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 10/302,267, filed Nov. 22, 2002 (issued as U.S. Pat. No. 7,223,904), which is a divisional of application Ser. No. 09/506,720, filed Feb. 17, 2000 (abandoned), which claims the benefit of Application No. 60/120,880, filed Feb. 18, 1999, which also claims the benefit of Application No. 60/121,037, filed Feb. 22, 1999, which also claims the benefit of Application No. 60/124,278, filed Mar. 11, 1999, which also claims the benefit of Application No. 60/129,450, filed Apr. 15, 1999, which also claims the benefit of Application No. 60/135,134, filed May 20, 1999, which also claims the benefit of Application No. 60/144,153, filed Jul. 15, 1999, which also claims the benefit of Application No. 60/161,143, filed Oct. 22, 1999, which also claims the benefit of Application No. 60/162,656, filed Nov. 1, 1999. Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 10/278,173, filed Oct. 21, 2002 (abandoned), which is a divisional of application Ser. No. 09/533,392, filed Mar. 22, 2000 (abandoned), which claims the benefit of Application No. 60/125,814, filed Mar. 23, 1999. Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 09/533,029, filed Mar. 22, 2000 (issued as U.S. Pat. No. 6,664,446), which claims the benefit of Application No. 60/125,814, filed Mar. 23, 1999. Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 10/278,536, filed Oct. 22, 2002 (abandoned), which is a divisional of application Ser. No. 09/532,591, filed Mar. 22, 2000 (abandoned), which claims priority to Application No. 60/125,814, filed Mar. 23, 1999. Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 09/713,994, filed Nov. 16, 2000 (abandoned), which claims the benefit of Application No. 60/166,228, filed Nov. 17, 1999, which also claims the benefit of Application No. 60/197,899, filed Apr. 17, 2000, which also claims the benefit of Application No. 60/227,439, filed Aug. 22, 2000. Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 09/819,142, filed Mar. 27, 2001. Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 09/934,455, filed Aug. 22, 2001 (abandoned), which is a continuation-in-part of application Ser. No. 09/713,994, filed Nov. 16, 2000 (abandoned), which is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), which also claim the benefit of Application No. 60/227,439, filed Aug. 22, 2000. Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 10/225,068, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,193,129), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, which also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, which also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001; and, application Ser. No. 10/225,068 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is also a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 10/225,066, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,238,860), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, which also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, which also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001; and, application Ser. No. 10/225,066 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is also a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 10/225,067, filed Aug. 9, 2002 (issued as U.S. Pat. No. 7,135,616), which claims the benefit of Application No. 60/310,847, filed Aug. 9, 2001, which also claims the benefit of Application No. 60/336,049, filed Nov. 19, 2001, which also claims the benefit of Application No. 60/338,692, filed Dec. 11, 2001; and, application Ser. No. 10/225,067 is also a continuation-in-part of application Ser. No. 09/837,944, filed Apr. 18, 2001 (abandoned), and is also a continuation-in-part of application Ser. No. 10/171,468, filed Jun. 14, 2002 (abandoned). Application Ser. No. 10/412,699 is also a continuation-in-part of application Ser. No. 10/374,780, filed Feb. 25, 2003 (pending). This application is a continuation-in-part of application Ser. No. 10/559,441, filed Dec. 2, 2005 (pending), which is a '371 National Stage filing of International Application No. PCT/US2004/017768, filed Jun. 4, 2004 (converted), which is a continuation-in-part of application Ser. No. 10/456,882, filed Jun. 6, 2003 (abandoned). This application is a continuation-in-part of application Ser. No. 11/642,814, filed Dec. 20, 2006 (pending), which is a divisional of application Ser. No. 10/666,642, filed Sep. 18, 2003 (issued as U.S. Pat. No. 7,196,245), which claims the benefit of Application No. 60/411,837, filed Sep. 18, 2002, and also claims the benefit of Application No. 60/434,166, filed Dec. 17, 2002, and also claims the benefit of Application No. 60/465,809, filed Apr. 24, 2003. This application is a continuation-in-part of application Ser. No. 10/714,887, filed Nov. 13, 2003 (pending), which is a continuation-in-part of application Ser. No. 10/456,882, filed Jun. 6, 2003 (abandoned); and application Ser. No. 10/714,887 is also a continuation-in-part of application Ser. No. 10/666,642, filed Sep. 18, 2003 (issued as U.S. Pat. No. 7,196,245), which claims the benefit of Application No. 60/411,837, filed Sep. 18, 2002, which also claims the benefit of Application No. 60/434,166, filed Dec. 17, 2002, which also claims the benefit of Application No. 60/465,809, filed Apr. 24, 2003. This application is a continuation-in-part of application Ser. No. 11/435,388, filed May 15, 2006 (pending), which is a continuation-in-part of International Application No. PCT/US04/37584, filed Nov. 12, 2004 (converted), which is a continuation-in-part of application Ser. No. 10/714,887, filed Nov. 13, 2003 (pending), and also claims the benefit of Application No. 60/527,658, filed Dec. 5, 2003, and also claims the benefit of Application No. 60/542,928, filed Feb. 5, 2004. This application is a continuation-in-part of application Ser. No. 11/632,390, filed Jan. 11, 2007 (pending), which is a '371 National Stage filing of International Application No. PCT/US2005/025010, filed Jul. 14, 2005 (converted), which claims the benefit of Application No. 60/588,405, filed Jul. 14, 2004. This application is a continuation-in-part of application Ser. No. 12/064,961, filed Feb. 26, 2008 (pending), which is a continuation-in-part of PCT application PCT/US06/34615, filed Aug. 31, 2006 (expired), which claims the benefit of Application No. 60/713,952, filed Aug. 31, 2006. This application is a continuation-in-part of International Application no. PCT/US2006/34615, filed Aug. 31, 2006 (pending), which claims the benefit of Application No. 60/713,952, filed Aug. 31, 2005. This application is a continuation-in-part of application Ser. No. 10/903,236, filed Jul. 30, 2004 (pending), which is a continuation-in-part of application Ser. No. 10/456,882, filed Jun. 6, 2003 (abandoned), and is also a continuation-in-part of application Ser. No. 10/666,642, filed Sep. 18, 2003 (issued as U.S. Pat. No. 7,196,245), which claims the benefit of Application No. 60/411,837, filed Sep. 18, 2002, and also claims the benefit of Application No. 60/465,809, filed Apr. 24, 2003. This application is a continuation-in-part of application Ser. No. 11/699,973, filed Jan. 29, 2007 (pending), which is a continuation-in-part of International Application No. PCT/US2005-027151, filed Jul. 29, 2005 (converted), which is a continuation-in-part of application Ser. No. 10/903,236, filed Jul. 30, 2004 (pending). This application is a continuation-in-part of application Ser. No. 10/870,198, filed Jun. 16, 2004 (pending), which claims the benefit of Application No. 60/565,948, filed Apr. 26, 2004, which also claims the benefit of Application No. 60/527,658, filed Dec. 5, 2003, which also claims the benefit of Application No. 60/542,928, filed Feb. 5, 2005; and, application Ser. No. 10/870,198 is also a continuation-in-part of application Ser. No. 10/669,824, filed Sep. 23, 2003 (pending), which is a continuation-in-part of application Ser. No. 09/823,676, filed Mar. 30, 2001 (issued as U.S. Pat. No. 6,717,034). This application is a continuation-in-part of application Ser. No. 10/838,616, filed May 4, 2004 (pending), which claims the benefit of Application No. 60/565,948, filed Apr. 26, 2004, and is a continuation-in-part of application Ser. No. 10/685,922, filed Oct. 14, 2003 (abandoned). This application is a continuation-in-part of International Application No. PCT/US2007/17321, filed Aug. 7, 2006 (pending), which claims the benefit of Application No. 60/836,243, filed Aug. 7, 2006. This application is a continuation-in-part of application Ser. No. 11/705,903, filed Feb. 12, 2007 (pending), which is a continuation-in-part of International Application No. PCT/US2006/34615, filed Aug. 31, 2006 (converted), which claims the benefit of Application No. 60/713,952, filed Aug. 31, 2005. This application is a continuation-in-part of application Ser. No. 11/821,448, filed Jun. 22, 2007 (pending), which claims priority to Application No. 60/817,886, filed Jun. 29, 2006. This application is a continuation-in-part of International Application No. PCT/US2007/09124, filed Apr. 12, 2007 (pending), which claims priority to Application No. 60/791,663, filed Apr. 12, 2006. This application is a continuation-in-part of application Ser. No. 11/986,992, filed Nov. 26, 2007 (pending), which is a division of application Ser. No. 10/412,699, filed Apr. 10, 2003 (pending). The contents of all applications herein are incorporated by referenced in their entirety.",20080317,"This invention was supported in part by NSF SBIR grants DMI-0450162, DMI-0349577, and DMI-0320074. The U.S. government may have certain rights in this invention.",10286264,12077535,"",""
08030620,20111004,System and method for nano-pantography,12435545,2009028321520100132887,2009111920100603,"A method is provided for creating a plurality of substantially uniform nano-scale features in a substantially parallel manner in which an array of micro-lenses is positioned on a surface of a substrate, where each micro-lens includes a hole such that the bottom of the hole corresponds to a portion of the surface of the substrate. A flux of charged particles, e.g., a beam of positive ions of a selected element, is applied to the micro-lens array. The flux of charged particles is focused at selected focal points on the substrate surface at the bottoms of the holes of the micro-lens array. The substrate is tilted at one or more selected angles to displace the locations of the focal points across the substrate surface. By depositing material or etching the surface of the substrate, several substantially uniform nanometer sized features may be rapidly created in each hole on the surface of the substrate in a substantially parallel manner.",[Vincent M. Donnelly][Demetre J. Economou][Paul Ruchhoeft][Lin Xu][Sri Charan Vemula][Manish Kumar Jain],[University of Houston],"This application is a divisional application of U.S. patent application Ser. No. 11/633,233, filed on Dec. 4, 2006, which claims priority to U.S. Provisional Pat. App. No. 60/748,541, filed on Dec. 8, 2005. U.S. patent application Ser. No. 11/633,233 and U.S. Provisional Pat. App. No. 60/748,541 are incorporated herein by reference in their entirety.",20090505,This invention was made with government support under Grant No. DMI-0303790 awarded by the National Science Foundation. The government has certain rights in the invention.,11633233,12435545,"",""
08031092,20111004,Dual-mode based digital background calibration of pipelined ADCs for gain variations and device mismatches,12649274,"","","Methods and systems are described relating to dual-mode based digital background calibration of pipelined ADCs, for gain variations and device mismatches. Errors caused by gain insufficiency, nonlinearity, and capacitor mismatches are corrected by operating one ADC in two circuit configurations. These two modes are so arranged that their digital outputs differ in the presence of gain nonlinearity, gain insufficiency, and capacitor mismatches. The output difference is measured by randomly choosing one of the two operation modes at each sampling clock and digitally correlating the resulting digital output sequence. The measured output difference, which represents ADC errors, is used to remove the errors.",[Nan Sun],[President and Fellows of Harvard College],"The present application is based upon, and claims the benefit of priority under 35 U.S.C. &#xA7;119, to U.S. Provisional Patent Application No. 61/141,138 (the &#x201C;'138 provisional application&#x201D;), filed Dec. 29, 2008 and entitled &#x201C;Digital Background Calibration of Pipelined ADCs Using Dual Modes And Zero-Cost Acceleration&#x201D;; and to U.S. Provisional Patent Application No. 61/145,163 (the &#x201C;'163 provisional application&#x201D;), filed Jan. 16, 2009 and entitled &#x201C;Digital Background Calibration of Pipelined ADCs Using Dual Modes And Zero-Cost Acceleration.&#x201D; The contents of the '138 provisional application and the '163 provisional application are incorporated herein by reference in their entireties as though fully set forth.",20091229,"This invention was made with government support under grant NSF/PHY-06-46094, Science of Nanoscale Systems and Their Device Applications, awarded by the National Science Foundation. The government has certain rights in the invention.","","","",""
08031227,20111004,Position tracking system,11369572,20060197840,20060907,"A position tracking system includes an infrared-sensitive device, such as an infrared camera that generates signals in response to detected infrared light in a field of view of the infrared-sensitive device. A processor is responsive to the signals generated by the infrared-sensitive device for determining a position of the detected infrared light. The processor also generates tilt and pan signals based on the position of the detected infrared light. A tilt and pan mechanism moves a visible-light video camera in response to the tilt and pan signals from the processor. The active infrared light-emitting device includes a loop having at least two infrared light-emitting elements disposed along the loop, on opposite sides of the loop. A control box is disposed in the loop and is in electrical communication with the infrared light-emitting elements. When the loop is disposed around an object that rotates relative to the infrared-sensitive device, a constantly unimpeded viewing channel is provided between the infrared-sensitive device and at least one of the elements due to the positioning of the elements. The position information obtained from the infrared-sensitive device is used to direct a visible-light camera to track the active infrared light-emitting device in a manner similar to that performed by a human camera operator.",[Homer A. Neal][Cang Ye][Jeremy Herr],[The Regents of the University of Michigan],"This application claims the benefit of U.S. Provisional Application Ser. No. 60/659,139 filed Mar. 7, 2005.",20060307,This invention was made with government support under grant number 0333580 awarded by National Science Digital Library division of the National Science Foundation. The government has certain rights in the invention.,"","","",""
08031338,20111004,Measuring Forster resonance energy transfer with polarized and depolarized light,11291111,20060160111,20060720,"The present invention provides improved methods for assessing Förster resonance energy transfer using polarized light. Specifically, the methods rely on measuring depolarized light emitted by fluorescent acceptor molecules.",[David Piston][Mark Rizzo],[Vanderbilt University],"The present invention claims benefit of priority to U.S. Provisional Application Ser. No. 60/632,668, filed Dec. 2, 2004, the entire contents of which are hereby incorporated by reference.",20051130,"The government owns rights in the present invention pursuant to grants numbered DK053434 and GM072048 from the National Institutes of Health, grant number BBI-9871063 from the National Science Foundation, and grant number FA9550-04-1-0455 from the Department of Defense.","","","",""
08031514,20111004,Bistable nanoswitch,12594954,20100116631,20100513,A non-volatile bistable nano-electromechanical switch is provided for use in memory devices and microprocessors. The switch employs carbon nanotubes as the actuation element. A method has been developed for fabricating nanoswitches having one single-walled carbon nanotube as the actuator. The actuation of two different states can be achieved using the same low voltage for each state.,[Sivasubramanian Somu][Ahmed Busnaina][Nicol McGruer][Peter Ryan][George G. Adams][Xugang Xiong][Taehoon Kim],[Northeastern University],"This application claims the priority of U.S. Provisional Application No. 60/922,468 filed on Apr. 9, 2007 and entitled BISTABLE NANOSWITCH, which is hereby incorporated by reference.",20080409,The invention was made with support from Grant NSF-0425826 from the National Science Foundation Nanoscale Science and Engineering Center. The United States Government has certain rights in the invention.,"","",20091007,PCT/US2008/004584
