patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
07812353,20101012,Front and backside processed thin film electronic devices,12042066,20080315253,20081225,"This invention provides methods for fabricating thin film electronic devices with both front- and backside processing capabilities. Using these methods, high temperature processing steps may be carried out during both frontside and backside processing. The methods are well-suited for fabricating back-gate and double-gate field effect transistors, double-sided bipolar transistors and 3D integrated circuits.",[Hao-Chih Yuan][Guogong Wang][Mark A. Eriksson][Paul G. Evans][Max G. Lagally][Zhenqiang Ma],[Wisconsin Alumni Research Foundation],"This application is a division of U.S. patent application Ser. No. 11/276,065, filed Feb. 13, 2006, now U.S. Pat. No. 7,354,809, the entire disclosure of which is hereby incorporated by reference in its entirety and for all purposes as if fully set forth herein.",20080304,Research funding was provided for this invention by the U.S. Army under grant number W911NF-041-1-0389; U.S. Department of Energy under grant number DE-FG02-03ER46028; and the National Science Foundation under grant number 0079983. The United States government has certain rights in this invention.,11276065,12042066,"",""
07812423,20101012,Optical device comprising crystalline semiconductor layer and reflective element,10916869,20050062038,20050324,An optical semiconductor includes a first semiconductor layer and at least one reflective element that is formed on the semiconductor layer. The at least one reflective element comprises alternating layers of high and low index layers. A crystalline semiconductor layer is formed on the at least one reflective element.,[Felix Jan Grawert][Shoji Akiyama][Kazumi Wada][Franz X. Kaertner],[Massachusetts Institute of Technology],"This application claims priority from provisional application Ser. No. 60/494,617 filed Aug. 12, 2003, which is incorporated herein by reference in its entirety.",20040812,This invention was made with government support under Grant No. ECS-0119452 awarded by the NSF. The government has certain rights in the invention.,"","","",""
07812502,20101012,Shell type actuator,11358299,20060239635,20061026,"A micromechanical resonator is formed on a substrate. The resonator has a partial spherical shell clamped on an outside portion of the shell to the substrate. In other embodiments, a flat disc or other shape may be used. Movement is induced in a selected portion of the disc, inducing easily detectible out-of-plane motion. A laser is used in one embodiment to heat the selected portion of the disc and induce the motion. The motion may be detected by capacitive or interferometric techniques.",[Maxim Zalalutdinov][Robert B. Reichenbach][Keith Aubin][Brian H. Houston][Jeevak M. Parpia][Harold G. Craighead],"[Cornell Research Foundation, Inc.][Navel Research Laboratory]","This application is a Continuation Under 35 U.S.C. &#xA7;1.111(a) of International Application No. PCT/US2004/027162, filed Aug. 20, 2004 and published in English as WO 2005/020434 on Mar. 3, 2005, which claims priority to U.S. Provisional Application Ser. No. 60/496,421 (entitled Shell-Type Micromechnical Actuator and Resonator, filed Aug. 20, 2003) which is incorporated herein by reference. This application also claims priority to U.S. Provisional Application Ser. No. 60/496,431 (entitled Method and Apparatus for Thermal-Mechanical Signal Processing, filed Aug. 20, 2003), which is incorporated herein by reference. This application also claims priority to U.S. Provisional Application Ser. No. 60/496,430 (entitled Laser Annealing for MEMS Devices, filed Aug. 20, 2003), which is incorporated herein by reference.",20060220,The invention described herein was made with U.S. Government support under Grant Number DMR0079992 awarded by the National Science Foundation. The United States Government has certain rights in the invention.,PCT/US2004/027162,11358299,"",""
07812692,20101012,Piezo-on-diamond resonators and resonator systems,11809748,20080297281,20081204,"Disclosed are piezoelectrically-transduced micromachined bulk acoustic resonators fabricated on a polycrystalline diamond film deposited on a carrier substrate. Exemplary resonators comprise a substrate having a smooth diamond layer disposed thereon. A piezoelectric layer is disposed on the diamond layer and top and bottom electrodes sandwich the piezoelectric layer. The resonant structure comprising the diamond layer, piezoelectric layer and electrodes are released from the substrate and are free to vibrate. Additionally, one or more sensing platforms may be coupled to the substrate to form a mass sensor.",[Farrokh Ayazi][Reza Abdolvand],[Georgia Tech Research Corporation],"",20070601,"This invention was made with government support under agreement ECS-0348286, awarded by the National Science Foundation. The Government has certain rights in this invention.","","","",""
07813160,20101012,Nanocrystal quantum dot memory devices,11329471,20060221672,20061005,Memory devices and recordable media are disclosed that take advantage of memory effects in the electronic transport in CdSe nanocrystal (NC) quantum dot arrays. Conduction through a NC array can be reduced with a negative voltage and then restored with a positive voltage. Light can also be used to restore or even increase the NC array conduction. The switching of the conduction in CdSe NC arrays and found the behavior to be highly sensitive to the value and duration of the laser and voltage pulses.,[Marija Drndic][Michael D. Fischbein],[The Trustees Of The University Of Pennsylvania],"This patent application claims benefit to U.S. Patent Application Ser. No. 60/643,245, filed Jan. 11, 2005, the entirety of which is incorporated by reference herein.",20060111,The invention was made with U.S. Government support. The Government may have certain rights in the invention under Office of Naval Research Grant No. N000140410489 and NSF IGERT Program Grant No. DGE-0221664.,"","","",""
07813438,20101012,Detector and method for estimating data probability in a multi-channel receiver,12209143,20090003483,20090101,A detector and method for estimating channel data probability in a multi-user or multiple-input multiple-output communication system includes summing conditional bit probabilities conditioned on hypothetical channel data patterns over stochastically selected hypothetical channel data patterns. Various detailed hardware structures and circuits are also described.,[Behrouz Farhang-Boroujeny][Haidong Zhu][Zhenning Shi][Stephen Andrew Laraway],[University of Utah Research Foundation],"This application is a continuation of U.S. application Ser. No. 11/177,938 filed on 7 Jul. 2005, currently pending, which claims the benefit of U.S. application Ser. No. 60/586,360 filed on 7 Jul. 2004, each of which is incorporated by reference herein.",20080911,This invention was made with government support under NSF Grant # ECS0121389 awarded by the National Science Foundation. The Government has certain rights to this invention.,11177938,12209143,"",""
07813538,20101012,Shadowing pipe mosaicing algorithms with application to esophageal endoscopy,11749959,20080262312,20081023,"In connection with imaging an inner surface of a body lumen, a mosaiced image is created from discrete images or a video produced with a small camera, as the camera is moved through the lumen. In one embodiment, a tethered capsule with a scanning optical fiber provides the images, although other types of endoscopic cameras can instead be used. A surface model of the lumen and camera pose estimates for each image or frame are required for this task. Camera pose parameters, which define camera alignment, are determined for six degrees-of-freedom. The size of each frame projected as a strip on the surface model depends on the longitudinal movement of the camera. The projected frames are concatenated, and the cylinder is unrolled to produce the mosaic image. Further processing, such as applying surface domain blending, improves the quality of the mosaic image.",[Robert E. Carroll][Eric J. Seibel][Steven M. Seitz],[University of Washington],"This application is based on a prior copending provisional application Ser. No. 60/912,237, filed on Apr. 17, 2007, the benefit of the filing date of which is hereby claimed under 35 U.S.C. &#xA7;119(e).",20070517,This invention was made with U.S. Government support under grant No. IIS-0413148 awarded by the National Science Foundation (NSF). The U.S. Government has certain rights in the invention.,"","","",""
07814113,20101012,Efficient top-K query evaluation on probabilistic data,11935230,20080109428,20080508,"A novel approach that computes and efficiently ranks the top-k answers to a query on a probabilistic database. The approach identifies the top-k answers, since imprecisions in the data often lead to a large number of answers of low quality. The algorithm is used to run several Monte Carlo simulations in parallel, one for each candidate answer, and approximates the probability of each only to the extent needed to correctly determine the top-k answers. The algorithm is provably optimal and scales to large databases. A more general application can identify a number of top-rated entities of a group that satisfy a condition, based on a criteria or score computed for the entities. Also disclosed are several optimization techniques. One option is to rank the top-rated results; another option provides for interrupting the iteration to return the number of top-rated entities that have thus far been identified.",[Dan Suciu][Christopher Re],[University of Washington through its Center for Commercialization],"This application is based on a prior copending provisional application Ser. No. 60/864,697, filed on Nov. 7, 2006, the benefit of the filing date of which is hereby claimed under 35 U.S.C. &#xA7;119(e).",20071105,This invention was made with government support under Contract or Grant Nos. 0092955 and 0513877 awarded by the National Science Foundation (NSF). The government has certain rights in the invention.,"","","",""
07814462,20101012,Methods and apparatus for parallel execution of a process,11217114,20060101314,20060511,"In one embodiment, a process may be performed in parallel on a parallel server by defining a data type that may be used to reference data stored on the parallel server and overloading a previously-defined operation, such that when the overloaded operation is called, a command is sent to the parallel server to manipulate the data stored on the parallel server. In some embodiments, the previously-defined operation that is overloaded may be an operation of an operating system. Further, in some embodiments, when the data stored on the parallel server is no longer needed, a command may be sent to the parallel server to reallocate the memory used to store the data.",[Parry Jones Reginald Husbands][Long Yin Choy][Alan Edelman][Eckart Jansen][Viral B. Shah],[Massachusetts Institute of Technology][The Regents of the University of California],"This application claims the benefit under 35 U.S.C. &#xA7;119(e) of co-pending U.S. Provisional Application Ser. No. 60/623,682, filed Oct. 29, 2004, entitled &#x201C;A Method And System For An Interactive Parallel Programming Environment&#x201D; by Long Yin Choy, et. al., the contents of which are incorporated herein by reference.",20050831,"This invention was made with Government support under Contract Nos. F19628-00-C-0002 and F30602-02-1-0181 awarded by the U.S. Air Force, under Contract Nos. CCR9404326 and DMS9971591 awarded by the NSF, and under Contract Nos. DE-FG02-04ER25631 and DE-FG02-04ER25632 awarded by DOE. The Government has certain rights in this invention.","","","",""
07815850,20101019,High-strength nanostructured alloys,11517036,20070187010,20070816,"Biphasic alloys, formed through a spinodal decomposition process, are disclosed. The alloys have improved strength and hardness, over single phase alloys, due to coherency strain between the phases. They are prepared from readily available transition metals, and they can be used to make large, high-strength parts, for example, of types that cannot be made by extrusion, forging or cold working techniques.",[Ian Baker][Markus Wolfgang Wittmann][James Anthony Hanna],[The Trustees of Dartmouth College],"This application is a continuation-in-part of PCT/US05/007688, filed Mar. 9, 2005, which claimed priority to U.S. patent application Ser. No. 10/796,675, filed Mar. 9, 2004 now abandoned, each of which is incorporated by reference herein.",20060907,"The United States Government has rights in this invention under Contract Nos. NIST-60NANB2DD12D and NSF-DMR0314209 between the National Institute of Standards and Technology (NIST), the National Science Foundation (NSF) and Dartmouth College.",PCT/US2005/007688,11517036,"",""
07816141,20101019,Modified freeze fracture direct imaging apparatus and technique,11338566,20060177935,20060810,A modified freeze direct imaging of a viscous surfactant mesophase method. A chamber is provided having controlled temperature and solvent partial pressure. The chamber has two copper planchettes at the top and bottom thereof. A sample is placed in the chamber on a grid and is squeezed between the planchettes into a thin film. The thin film is placed in a liquid to vitrify the sample. The sample is removed from the planchettes to fracture the sample. The sample is then placed on a cold stage; and imaged.,[Arijit Bose],"[The Board of Governors for Higher Education, State of Rhode Island and Providence Plantations]","The present application is a continuation application of Provisional Patent Application No. 60/646,474 filed with the United States Patent and Trademark Office on Jan. 24, 2005.",20060124,This invention was made with government support under NSF Grant No. 9909912 date Jan. 1999-Apr. 2004.,"","","",""
07816220,20101019,Laser-induced structuring of substrate surfaces,12038209,20090213883,20090827,"In one aspect, the present invention provides a method of processing a substrate, e.g., a semiconductor substrate, by irradiating a surface of the substrate (or at least a portion of the surface) with a first set of polarized short laser pulses while exposing the surface to a fluid to generate a plurality of structures on the surface, e.g., within a top layer of the surface. Subsequently, the structured surface can be irradiated with another set of polarized short laser pulses having a different polarization than that of the initial set while exposing the structured surface to a fluid, e.g., the same fluid initially utilized to form the structured surface or a different fluid. In many embodiments, the second set of polarized laser pulses cause the surface structures formed by the first set to break up into smaller-sized structures, e.g., nano-sized features such as nano-sized rods.",[Eric Mazur][Mengyan Shen],[President &amp; Fellows of Harvard College],"",20080227,This invention was made with government support by Army Research Office under grants W911NF-05-1-0341 and W911NF-06-1-0097 and by National Science Foundation under grant DMR-0213805. The U.S. government has certain rights in this invention.,"","","",""
07816480,20101019,Silole-based polymers and semiconductor materials prepared from the same,12563680,20100024883,20100204,"The present teachings provide silole-based polymers that can be used as p-type semiconductors. More specifically, the present teachings provide polymers that include a repeating unit of Formula I:  wherein R, R, R, R, RR, Z, x, and x′ are as defined herein. The present teachings also provide methods of preparing these polymers, and relate to various compositions, composites, and devices that incorporate these polymers. ",[Tobin J. Marks][Antonio Facchetti][Gang Lu][Hakan Usta][Joseph Letizia],[Northwestern University],"",20090921,"This invention, in part, was made with Government support under Grant No. 521-0077-050-A1/NCC2-1363 awarded by the National Aeronautics &amp; Space Administration; Grant No. DMR-0076097 awarded by the National Science Foundation; and Grant Nos. N00014-02-1-0909 and N00014-05-1-0021 awarded by the Office of Naval Research, all to Northwestern University. The United States Government has certain rights in this invention.","","","",""
07816536,20101019,"4-substituted and 7-substituted indoles, benzofurans, benzothiophenes, benzimidazoles, benzoxazoles, and benzothiazoles and methods for making same",11450541,20070004787,20070104,"Disclosed are 4-substituted and 7-substituted indoles, benzofurans, benzothiophenes, benzimidazoles, benzoxazoles, and benzothiazoles. Also disclosed are methods for making 4-substituted and 7-substituted indoles, benzofurans, benzothiophenes, benzimidazoles, benzoxazoles, and benzothiazoles, including those having the formulae. The methods include contacting a 4-substituted-6,7-dihydro indole, benzofuran, benzothiophene, benzimidazole, benzoxazole, or benzothiazole compound or a 7-substituted-4,5-dihydro indole, benzofuran, benzothiophene, benzimidazole, benzoxazole, or benzothiazole compound with a vinyldiazo compound in the presence of a dirhodium catalyst.",[Huw M. L. Davies][James Manning],[The Research Foundation of State University of New York],"The present application claims the benefit of U.S. Provisional Patent Application Ser. No. 60/689,208 filed Jun. 10, 2005, which provisional patent application is hereby incorporated by reference.",20060609,The present invention was made with the support of the National Science Foundation Contract Nos. CHE0092490 and CHE0350536. The Federal Government may have certain rights in this invention.,"","","",""
07816855,20101019,LED device having diffuse reflective surface,11318557,20060170335,20060803,"A LED device is provided having a diffuse reflective surface which includes an LED chip emitting light, a reflector cup having the LED chip arranged at a bottom surface thereof and having an angled surface which diffusely reflects the light emitted by the LED chip, and a light conversion material provided in the reflector cup for converting the light emitted by the LED chip into visible light rays. The light-conversion material is spatially separated from the LED chip by a length equal or greater than the maximum length of the LED chip.",[Jae-hee Cho][Jong-kyu Kim][Cheol-soo Sone][E. Fred Schubert],"[Samsung LED Co., Ltd.][Rensselaer Polytechnic Institute]","This application claims priority of U.S. Provisional Patent Application No. 60/648,494 filed on Jan. 31, 2005, and claims the benefit of Korean Patent Application No. 10-2005-0040164, filed on May 13, 2005, the disclosure of which are incorporated herein in their entirety by reference.",20051228,"This invention was supported, in whole or in part, with funding under a National Science Foundation grant, grant number ECS 0401075. The United States government has certain rights in this invention.","","","",""
07817282,20101019,Use of crossed-beam spectral interferometry to characterize optical pulses,11750135,20080285031,20081120,"Disclosed are an apparatus and methods for determining electric field characteristics of pulses. In one example, a method is provided in which an unknown pulse is propagated through a first optical fiber. A reference pulse is propagated through a second optical fiber. The unknown pulse and the reference pulse are directed out of the first and second optical fibers into a spectrometer. The unknown pulse and the reference pulse propagate along a pair of crossing trajectories through the spectrometer to form an interferogram. The electric field of the unknown pulse is determined by processing this interferogram.",[Pamela Bowlan][Pablo Gabolde][Rick Trebino],[Georgia Tech Research Corporation],"",20070517,This invention was made with government support under agreement 0539595 awarded by the National Science Foundation. The Government has certain rights in this invention.,"","","",""
07817283,20101019,Determining electric field characteristics of laser pulses,11750142,20080285045,20081120,"Various systems and methods for analysis of optical pulses are provided. In one embodiment, an optical system is provided having an optical axis. The optical system includes a two-dimensional diffraction grating positioned along the optical axis, and a spectral filter positioned along the optical axis after the two-dimensional diffraction grating. The spectral filter is angularly offset about a vertical transverse angle associated with the optical system. The diffraction grating is angularly offset about the optical axis relative to the spectral filter, and an optical capture device positioned after the spectral filter.",[Pablo Gabolde][Rick Trebino],[Georgia Tech Research Corporation],"",20070517,The U.S. government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of grant number ECS-0200223 awarded by the National Science Foundation of the United States.,"","","",""
07817722,20101019,Methods and architecture for indexing and editing compressed video over the world wide web,10728345,20080131072,20080605,"A system and method is provided for editing and parsing compressed digital information. The compressed digital information may include visual information which is edited and parsed in the compressed domain. In a preferred embodiment, the present invention provides a method for detecting moving objects in a compressed digital bitstream which represents a sequence of fields or frames of video information for one or more captured scenes of video.",[Shih-Fu Chang][Horace J. Meng],[The Trustees of Columbia University in the City of New York],"This application is a Divisional of: Ser. No. 09/423,769 filed Mar. 14, 2000, now U.S. Pat. No. 6,735,253, incorporated by reference herein, which is based upon: prior application No. PCT/US97/08266, incorporated by reference herein.",20031204,The U.S. Government has certain rights in this invention pursuant to the terms of the National Science Foundation CAREER award IRI-9501266.,09423769,10728345,"",""
07817893,20101019,Polarization drift eliminating fiber wrap design and method,11925449,20090108119,20090430,"A fiber wrap and a method of rotating the fiber wrap without twisting a data cable are disclosed. The fiber wrap includes a sun gear, a sun cylinder coupled to the sun gear, a planetary gear in contact with the sun gear, a planetary cylinder coupled to the planetary gear, an outer housing in contact with the planetary gear, and a data cable coupled to the sun cylinder, the planetary cylinder, and the outer housing. The maximum bend radius of the data cable is determined by the equation:   wherein λ is optical wavelength and    wherein Cis the stress-optics coefficient, c is the speed of light, Ris the bend radius at the end of the wrap motion, Ris the bend radius at the start of the wrap motion, r is the radii of the sun cylinder and the planetary cylinder, and   ",[Silversun Sturgis][Nathan Joseph Gomes][Pengbo Shen],"[Associated Universites, Inc.]","",20071026,"This invention was made with government support under Cooperative Agreement AST-0223851, between the National Science Foundation and Associated Universities, Inc., and, accordingly, the United States government has certain rights in this invention.","","","",""
07818065,20101019,Conducting polymer nanowire brain-machine interface systems and methods,11396340,20100106259,20100429,"The present invention relates to conducting polymer nanowires and their use in a brain-machine interface which is secure, robust and minimally invasive. In accordance with a first aspect of the present invention, a vascular-based brain-machine interface comprising conducting polymer nanowires is disclosed.",[Rodolfo R. Llinas][Ian W. Hunter][Bryan P. Ruddy],[New York University][Massachusetts Institute of Technology],"",20060331,"This invention was made with Government support under Grant No. CTS-0227589, awarded by the National Science Foundation. The United States Government may have certain rights to this invention pursuant to the terms of this grant.","","","",""
07818149,20101019,Transient response of a distributed RLC interconnect based on direct pole extraction,11856932,20080071506,20080320,"A computer system for simulating performance of transmission lines, such as on-chip interconnects. The simulation uses direct extraction of poles, in contrast to conventional methods using poles obtained by a truncated transfer function. Using the directly extracted poles, far end response characteristic(s) can be determined to thereby aid in design of circuits using transmission lines. The far end response characteristic(s) that may be determined based on the directly extracted poles include, but are not necessarily limited to, frequency dependent effects, step response, ramp response, delay, 50% delay, rise time, 10% to 90% rise time, overshoot and normalized overshoot. A CAE tool designer and/or CAE tool user may decide how many pole pairs to directly extract to achieve a desired balance between computation resources required and resulting precision in the determination of far end response characteristic(s).",[Eby G. Friedman][Guoqing Chen],[University of Rochester],"The present application claims priority to U.S. Provisional Application No. 60/845,250, filed on Sep. 18, 2006; all of the foregoing patent-related document(s) are hereby incorporated by reference herein in their respective entirety(ies).",20070918,The U.S. Government may have certain rights in this invention pursuant to Grant No. C040130 awarded by NYSTAR and Grant No. CCF0541206 awarded by National Science Foundation.,"","","",""
07818816,20101019,Substrate patterning by electron emission-induced displacement,12243402,"","","Disclosed are methods and devices for patterning micro- and/or nano-sized pattern elements on a substrate using field emitted electrons from an element. Disclosed methods and devices can also be utilized to form nano- and micron-sized depressions in a substrate according to a more economical process than as has been utilized in the past. Methods include single-step methods by which structures can be simultaneously created and located at desired locations on a substrate. Methods include the application of a bias voltage between a probe tip and a substrate held at a relatively close gap distance. The applied voltage can promote current flow between the probe and the substrate via field emissions. During a voltage pulse, and within predetermined energy levels and tip-to-surface gap distances, three dimensional formations can be developed on the substrate surface.",[Jason B. Reppert][Jay B. Gaillard][Bevan C. Elliott][Doyl E. Dickel][M. Pinar Mengüc][Apparao M. Rao],[Clemson University Research Foundation],"The present application claims filing benefit of U.S. provisional patent application Ser. No. 60/976,558 filed on Oct. 1, 2007, which is hereby incorporated by reference in its entirety.",20081001,The United States Government may have rights in this invention pursuant to National Science Foundation Grant NIRT 0304019.,"","","",""
07819997,20101026,Transparent composites and laminates and methods for making,10943335,20060063880,20060323,"An exemplary method for making a transparent composite includes steps of combining a refractive index modifier with a precursor solution, combining glass with the precursor solution, and curing the precursor solution to create a transparent glass reinforced polymer composite. An exemplary transparent composite comprises a glass reinforced thermosetting polymer composite layer sandwiched between glass layers.",[Sanjeev K. Khanna],[The Curators of the University of Missouri],"",20040917,This invention was made with Government assistance under National Science Foundation Grant No. NSF 0196428. The Government has certain rights in the invention.,"","","",""
07820131,20101026,Diamond uses/applications based on single-crystal CVD diamond produced at rapid growth rate,12558878,20100012022,20100121,"The present invention is directed to new uses and applications for colorless, single-crystal diamonds produced at a rapid growth rate. The present invention is also directed to methods for producing single crystal diamonds of varying color at a rapid growth rate and new uses and applications for such single-crystal, colored diamonds.",[Russell J. Hemley][Ho-Kwang Mao][Chih-Shiue Yan],[Carnegie Institution of Washington],"This application is a continuation of U.S. application Ser. No. 11/599,36, filed Nov. 15, 2006, and claims priority benefit of U.S. Provisional Application No. 60/72,584, filed on Nov. 15, 2005.",20090914,This invention was made with Government support under Grant No. EAR-0421020 awarded by the National Science Foundation. The Government has certain rights in this invention.,11599361,12558878,"",""
07820596,20101026,Thick film high temperature superconducting device supporting high critical currents and method for fabricating same,10381342,20050043183,20050224,"A thick film superconductor includes a substrate and a superconducting thick film formed on the substrate. The thick film is 1-20 microns thick with an average twin spacing to film thickness ratio of about 0.016, and is formed from an aqueous solution of YBC ions doped with a particulate rare earth oxide having a diameter of about 50-500 nm. The coated substrate is heat treated, preferably above 650 degrees C. and cooled at a rate less than 15 degrees C. per hour, resulting in a substantially fully oxygenated YBCO layer.",[Siu-Wai Chan],[The Trustees of Columbia University in the City of New York],"The present application is the U.S. National Phase of International Patent Application Serial No. PCT/US2001/051078, filed on Oct. 23, 2001, which claims the benefit of U.S. Provisional Patent Application Ser. No. 60/242,586, filed on Oct. 23, 2000, and U.S. Provisional Patent Application Ser. No. 60/246,935, filed on Nov. 11, 2000. International Patent Application Serial No. PCT/US2001/051078 published in English as WO 02/045133 A3 on Jun. 6, 2002. The foregoing applications are hereby incorporated by reference in their entireties.",20011023,The U.S. Government has certain rights in this invention pursuant to the terms of the National Science Foundation award DMR-93-50464.,"","",20040924,PCT/US01/51078
07820840,20101026,Epoxidation catalyst and process,12498942,20100010243,20100114,"Disclosed herein is a catalytic method of converting alkenes to epoxides. This method generally includes reacting alkenes with oxygen in the presence of a specific silver catalyst under conditions suitable to produce a yield of the epoxides. The specific silver catalyst is a silver nanocrystal having a plurality of surface planes, a substantial portion of which is defined by Miller indices of (100). The reaction is performed by charging a suitable reactor with this silver catalyst and then feeding the reactants to the reactor under conditions to carry out the reaction. The reaction may be performed in batch, or as a continuous process that employs a recycle of any unreacted alkenes. The specific silver catalyst has unexpectedly high selectivity for epoxide products. Consequently, this general method (and its various embodiments) will result in extraordinarily high epoxide yields heretofore unattainable.",[Suljo Linic][Phillip Christopher],[The Regents of the University of Michigan],"This application claims the benefit of U.S. provisional patent application Ser. No. 61/079,368 filed Jul. 9, 2008, the disclosure of which is incorporated herein by reference.",20090707,"This invention was made with government support under grants from the U.S. Department of Energy (FG-02-05ER15686), and the National Science Foundation (CTS 0543067). The government has certain rights in the invention.","","","",""
07820858,20101026,Concise β-amino acid synthesis via organocatalytic aminomethylation,11691249,20080058548,20080306,"The present invention provides a method for the synthesis of β-amino acids. The method also provides methods yielding α-substituted β-amino aldehydes and β-substituted γ-amino alcohols. The present method according to this invention allows for increased yield and easier purification using minimal chromatography or crystallization. The methods described herein are based on an aldehyde aminomethylation which involves a Mannich reaction between an aldehyde and a formaldehyde-derived N,O-acetal (iminium precursor) and a catalyst, such as, for example, L-proline or a pyrrolidine. The invention allows for large scale, commercial preparation of β-amino acids.",[Yonggui Chi][Samuel H. Gellman][William C. Pomerantz][William S. Horne][Li Guo][Emily P. English],[Wisconsin Alumni Research Foundation],"This application claims the benefit of U.S. Provisional Application No. 60/786,037, filed Mar. 25, 2006, incorporated herein by reference in its entirety for all purposes.",20070326,This invention was made with United States government support awarded by the following agencies: NIH GM056414 and NSF 0140621. The United States government has certain rights in this invention.,"","","",""
07821269,20101026,Method for determining the dielectric constant of particles,12135169,20090261847,20091022,"A method of measuring the dielectric constant of a powder, including selecting a powder having an unknown first dielectric constant, selecting a liquid having a known second dielectric constant, and introducing a predetermined amount of powder into a predetermined volume of liquid to define a slurry characterized by a known volume fraction of powder. Next, the impedance spectra of the slurry is plotted over a predetermined frequency range, the measured dielectric constant data is read and the appropriate equivalent circuit for the slurry is determined. Appropriate equivalent circuit equations are applied to the measured dielectric constant data and the first dielectric constant is calculated from the appropriate equivalent circuit equations, known volume fraction of powder and measured dielectric constant data.",[Vladimir Petrovsky][Fatih Dogan],"","This patent application claims priority to co-pending U.S. Provisional Patent Application Ser. No. 60/933,817 filed on Jun. 8, 2007.",20080607,"This invention technology was made with government support under Grant No. RG001083 from the National Science Foundation, as part of the Center for Dielectric Studies, and Grant No. N000-14-05-1-0541 from the Office of Naval Research. The Government has certain rights to this invention.","","","",""
07822466,20101026,Robot for computed tomography interventions,10423028,20100240989,20100923,"A system and method for CT guided instrument targeting including a radiolucent instrument driver; a robot and a control box. The robot includes a robotic module that positions the radiolucent driver about two directions coincident a predetermined point. The control device is connected to the robot and the radiolucent instrument driver. The control driver sends a robot control signal to the robot that causes the robotic module to place the radiolucent instrument driver in a desired orientation with respect to the predetermined point. After the radiolucent instrument driver is in the desired orientation, the control device sends a driver control signal to the radiolucent instrument driver that causes the radiolucent driver to insert a medical instrument or device through the predetermined point to a location proximate a target point in a patient.",[Dan Stoianovici][Dumitru Mazilu][Louis R. Kavoussi],[The Johns Hopkins University],"This application claims priority to Provisional Patent Application No. 60/375,559, entitled TRACKER ROBOT FOR CT-GUIDED INTERVENTIONS, filed on Apr. 25, 2002, the contents of which are incorporated herein by reference.",20030425,"This work was partially supported by grant No. DAMD17-99-1-9022 from the U.S. Army Medical Research Acquisition Activity (USAMRAA) and by grant No 1R21CA088232-01A1 from the National Cancer Institute (NCI). This work was also supported in part by the National Science Foundation under Cooperative Agreement EEC 9731478, &#x201C;Engineering Research Center for Computer-Integrated Surgical Systems and Technology.&#x201D;","","","",""
07823467,20101102,Tactile sensors,12330396,20090165569,20090702,"An electroactive polymer is used to produce a tactile sensor. The electroactive polymer (EAP) includes a sheet of an ion-exchange membrane having opposite surfaces on which are plated gold electrodes. The EAP is formed to have a dome-shape with a plurality of sensing electrodes circumferentially disposed around an outer surface of the dome. A flexible polymer underlying the EAP supports it and prevents a force applied to the tactile sensor from inverting the dome. The sensor electrodes produce separate output signals indicative of different vector components of an applied force acting on the tactile sensor, so that a direction of the force can be determined. Vias provided in the electrodes are electrically coupled to a flexible circuit that conveys the output signals externally from the sensing electrodes for use and further processing. A plurality of the tactile sensors can be formed as an array on an ion-exchange membrane.",[Minoru Taya][Jin Wang][Chunye Xu][Yasuo Kuga],[University of Washington],"This application is based on a prior copending provisional application, Ser. No. 61/012,370, filed on Dec. 7, 2007, the benefit of the filing date of which is hereby claimed under 35 U.S.C. &#xA7;119(e).",20081208,This invention was made with government support under grant numbers ECS-0424414 and ECS-0218805 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
07824462,20101102,Metallic nanoparticles as orthopedic biomaterial,10550439,20060204538,20060914,"A composition for use as a prosthetic biomaterial and associated method. The biomaterial exhibits cytocompatibility, mechanical functionality and osteoblast adhesion between the implant and interfacing surface. The biomaterial is metallic, has a grain size less than about 500 nanometers and has a surface roughness of less than about 800 nm rms.",[Thomas J. Webster][Jeremiah U. Ejiofor],[Purdue Research Foundation],"This application is a U.S. national counterpart application of international application serial No. PCT/US2004/009358 filed Mar. 26, 2004, which claims priority to U.S. Provisional Patent Application No. 60/458,227 filed Mar. 27, 2003.",20040326,Research relating to this invention was supported in part by the United States Government under Grant No. DMI0232597 awarded by the National Science Foundation. The U.S. Government may have certain rights in this invention.,"","",20050922,PCT/US2004/009358
07824467,20101102,Method of making metal nanoprisms having a predetermined thickness,11629830,20080295646,20081204,A method of preparing metal nanoprisms having a unimodal size distribution and a predetermined thickness. The present method also allows control over nanoprism edge length.,[Chad A. Mirkin][Gabriella Metraux],[Northwestern University],"This application is a U.S. National Phase of PCT/US2005/023038, which was filed Jun. 29, 2005, which in turn claims priority to U.S. Provisional Patent Application No. 60/584,775, which was filed Jun. 30, 2004, each of which is incorporated in its entirety by reference herein.",20050629,"This invention was supported by National Science Foundation-NSEC Grant No EEC-0118025, Office of Naval Research Grant No. N00014-03-1-0800. The government may have an interest in this invention.","","",20070824,PCT/US2005/023038
