patentno,patpubdate,title,appno,priorpub,priorpubdate,abstract,invs,assignee,xref,filedate,govint,parentcase,childcase,date371,pctpubno
08293061,20121023,Low temperature polymer bonding using UV/ozone surface treatment,12399178,20090227755,20090910,"The present invention relates to a method for bonding two surfaces to one another. The invention particularly pertains to the use of such method in which one of the surfaces is a polymeric plastic (and more preferably a polymeric thermoplastic (especially poly-(methyl methacrylate) (“PMMA”) or cyclic olefin copolymer (“COC”)). More particularly, the invention relates to treating at least one of the contacting surfaces with UV in the presence of oxygen to thereby generate ozone (O) and atomic oxygen under conditions of temperature below that of the glass transition temperature of the polymeric plastic. The UV/O-mediated bonding results in high bond strength and zero-deformation method. This bonding method can be applied to micro/nano-scale polymer devices, and particularly to microfluidic devices, for a low cost, high throughput, high yield advantage.","",[University of Maryland College Park],"This application claims priority to U.S. Patent Application Ser. No. 61/034,273 (filed Mar. 6, 2008), which application is herein incorporated by reference in its entirety.",20090306,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of NSF CTS0304318 awarded by the National Foundation NIH R01GM072512 awarded by the National Institute of Health.,"","","",""
08293083,20121023,"Nanopore electrode, nanopore membrane, methods of preparation and surface modification, and use thereof",12949469,20110168551,20110714,"Provided are fabrication, characterization and application of a nanodisk electrode, a nanopore electrode and a nanopore membrane. These three nanostructures share common fabrication steps. In one embodiment, the fabrication of a disk electrode involves sealing a sharpened internal signal transduction element (“ISTE”) into a substrate, followed by polishing of the substrate until a nanometer-sized disk of the ISTE is exposed. The fabrication of a nanopore electrode is accomplished by etching the nanodisk electrode to create a pore in the substrate, with the remaining ISTE comprising the pore base. Complete removal of the ISTE yields a nanopore membrane, in which a conical shaped pore is embedded in a thin membrane of the substrate.","",[University of Utah Research Foundation],"This application represents a divisional application of U.S. application Ser. No. 11/744,154, filed May 3, 2007 now U.S. Pat. No. 7,849,581 which claims the benefit under 35 U.S.C. &#xA7;119(e) of U.S. Provisional Application No. 60/919,659, filed Mar. 23, 2007 and U.S. Provisional Application No. 60/797,850, filed May 5, 2006, the entirety of each of which is incorporated by this reference.",20101118,This invention was made with government support under grant #FA9550-06-C-0006 awarded by the Defense Advance Research Projects Agency. This invention was also made with government support under grant #ES013548 awarded by the National Institutes of Health. This invention was also made with government support under grant CHE-0616505 awarded by the National Science Foundation. The US government has certain rights to this invention.,11744154,12949469,"",""
08293354,20121023,UV curable silsesquioxane resins for nanoprint lithography,12421333,20090256287,20091015,"Radiation-curable silsesquioxane resin materials are employed for micro- and nanolithography. The resin materials can include a radiation-curable silsesquioxane resin and a photo-initiator having low viscosity. The low viscosity of the liquid system allows imprinting with low pressure and low temperature; e.g. room temperature. The resist's dry etching resistance is increased and the cured film is more easily separated from the mask. Due to its high modulus after cure, the material allows the fabrication of micro- and nano-features having high aspect ratios while providing a high throughput. Various pattern sizes, for example, ranging from tens of microns to as small as a few nanometers, may be achieved with the UV-curable material system.","",[The Regents of The University of Michigan],"This application claims the benefit of U.S. Provisional Application No. 61/043,519, filed on Apr. 9, 2008, the disclosure of which is incorporated by reference.",20090409,This invention was made with government support under Grant No. ECS 0424204 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08293470,20121023,Non-invasive fetal genetic screening by digital analysis,12815647,20100256013,20101007,"The present methods are exemplified by a process in which maternal blood containing fetal DNA is diluted to a nominal value of approximately 0.5 genome equivalent of DNA per reaction sample. Digital PCR is then be used to detect aneuploidy, such as the trisomy that causes Down Syndrome. Since aneuploidies do not present a mutational change in sequence, and are merely a change in the number of chromosomes, it has not been possible to detect them in a fetus without resorting to invasive techniques such as amniocentesis or chorionic villi sampling. Digital amplification allows the detection of aneuploidy using massively parallel amplification and detection methods, examining, e.g., 10,000 genome equivalents.","",[The Board of Trustees of the Leland Stanford Junior University],"This application claims priority from U.S. Provisional Patent Application No. 60/764,420 filed on Feb. 2, 2006, and U.S. Utility patent application Ser. No. 11/701,686, filed Feb. 2, 2007, which are hereby incorporated by reference in their entirety.",20100615,This invention was made with U.S. Government support under contract 0535870 awarded by the National Science Foundation. The U.S. Government has certain rights in this invention.,11701686,12815647,"",""
08293471,20121023,Apparatus and method for a continuous rapid thermal cycle system,11045526,20090325234,20091231,"A thermal cycle system and method suitable for mass production of DNA comprising a temperature control body having at least two sectors. Each sector has at least one heater, cooler, or other means for changing temperature. A path traverses the sectors in a cyclical fashion. In use, a piece of tubing or other means for conveying is placed along the path and a reaction mixture is pumped or otherwise moved along the path such that the reaction mixture is repetitively heated or cooled to varying temperatures as the reaction mixture cyclically traverses the sectors. The reaction mixture thereby reacts to form a product. In particular, polymerase chain reaction reactants may continuously be pumped through the tubing to amplify DNA. The temperature control body is preferably a single aluminum cylinder with a grooved channel circling around its exterior surface, and preferably has wedge-shaped or pie-shaped sectors separated by a thermal barrier.","",[Marshall University Research Corporation],"This application claims the benefit of U.S. Provisional Application No. 60/540,225 filed Jan. 28, 2004.",20050128,The U.S. Government has a paid-up license in this invention and the right in limited circumstances to require the patent owner to license others on reasonable terms as provided for by the terms of Award No. 0314742 awarded by the National Science Foundation.,"","","",""
08293510,20121023,Method of preparing a hydrogel network encapsulating cells,11985707,20090130755,20090521,"The present invention is directed to a hydrogel network comprised of a physically cross-linked polymer and a chemically cross-linked polymer or physically entangled copolymer containing living cells, such as chondrocytes, encapsulated therein. In a preferred aspect, the physically cross-linked polymer is selected from the group consisting of thermally gelling polysaccharides and proteins, such as agarose or gelatin, and the chemically cross-linked or physically entangled polymer is synthesized from a water-soluble vinyl monomer, either as a homopolymer or copolymer, such as polyethylene glycol diacrylate (“PEG-DA”) and 2-hydroxyethyl methacrylate (“HEMA”).","",[University of Kansas],"",20071116,"The present invention was supported in part by NSF Grant No. MCB026039 and NIH Grant No. 1 R21 EB008783-01, and the government may have certain rights in the invention.","","","",""
08293868,20121023,Insecticidal polypeptides and methods of use thereof,13007841,20110237502,20110929,"A family of insecticidal polypeptides expressed in the venom gland of spiders of the genera and have been described. Also included are polynucleotides and expression vectors encoding the polypeptides and insect viruses and cells expressing the polypeptides. Transgenic plants and insects expressing the insecticidal polypeptides are also described. The insecticidal polypeptides may be employed in methods and compositions for treating insects, insect larvae, and plants.","","","This application claims the benefit of and is a divisional application and claims priority under 35 U.S. &#xA7;119(e) to U.S. Provisional Application No. 60/625,297 filed on Nov. 4, 2004, and to U.S. patent application Ser. No. 11/267,815, filed on Nov. 4, 2005, now U.S. Pat. No. 7,354,993, and to U.S. patent application Ser. No. 12/074,950, filed on Mar. 7, 2008, now U.S. Pat. No. 7,880,060, each of which is incorporated herein by reference in its entirety.",20110117,The U.S. Government has certain rights in this invention pursuant to National Science Foundation Grant No. MCB0234638.,12074950,13007841,"",""
08293920,20121023,Synthesis of enone intermediate,13043742,20120029199,20120202,"The tetracycline class of antibiotics has played a major role in the treatment of infectious diseases for the past 50 years. However, the increased use of the tetracyclines in human and veterinary medicine has led to resistance among many organisms previously susceptible to tetracycline antibiotics. The recent development of a modular synthesis of tetracycline analogs through a chiral enone intermediate has allowed for the efficient synthesis of novel tetracycline analogs never prepared before. The present invention provides a more efficient route for preparing the enone intermediate.","",[President and Fellows of Harvard College],"The present application is a continuation of and claims priority under 35 U.S.C. &#xA7;120 to U.S. patent application Ser. No. 12/833,628, filed Jul. 9, 2010, now U.S. Pat. No. 7,960,559, which is a divisional of and claims priority under 35 U.S.C. &#xA7;120 to U.S. patent application Ser. No. 11/870,772, filed Oct. 11, 2007, now U.S. Pat. No. 7,763,735, which claims priority under 35 U.S.C. &#xA7;119(e) to U.S. provisional patent application Ser. No. 60/850,859, filed Oct. 11, 2006, and U.S. Ser. No. 60/915,506, filed May 2, 2007, each of which is incorporated herein by reference.",20110309,"This invention was made with U.S. government support under grant R01 AI48825 and predoctoral fellowship 2004016101 awarded by the National Institutes of Health and the National Science Foundation, respectively. The U.S. government has certain rights in the invention.",12833628,13043742,"",""
08294137,20121023,Twin-drain spatial wavefunction switched field-effect transistors,12655609,20100224861,20100909,"A field-effect transistor is provided and includes source, gate and drain regions, where the gate region controls charge carrier location in the transport channel, the transport channel includes a asymmetric coupled quantum well layer, the asymmetric quantum well layer includes at least two quantum wells separated by a barrier layer having a greater energy gap than the wells, the transport channel is connected to the source region at one end, and the drain regions at the other, the drain regions include at least two contacts electrically isolated from each other, the contacts are connected to at least one quantum well. The drain may include two regions that are configured to form the asymmetric coupled well transport channel. In an embodiment, two sources and two drains are also envisioned.","","","This application claims priority to U.S. Provisional Patent Application No. 61/204,184, filed Jan. 2, 2009 and is related to U.S. patent application Ser. No. 12/006,974, filed Jan. 9, 2008, the contents of both of which are incorporated herein by reference in their entireties.",20100104,The United States Government has certain rights in this invention pursuant to National Science Foundation Grant No. CCR-0210428 and Office of Naval Research Contract No. N00014-06-1-0016.,"","","",""
08294898,20121023,Rotationally asymmetric chaotic optical multi-pass cavity,12197558,20090059235,20090305,"The present invention relates to a rotationally asymmetric chaotic optical multi-pass cavity useful in optical gas sensing spectroscopy, optical delay lines, and laser amplification systems, for example. The cavity may include a single closed mirror having a light reflective surface that is deformed in two orthogonal directions and more particularly, but not exclusively, in the shape of a quadrupole in both horizontal and vertical planes. The cavity includes a light entry port and a light exit port which may be the same or separate ports, as well as a gas inlet and a gas outlet. The optical path length, the beam divergence rate, and the spot pattern are controlled by selecting the cavity deformation coefficients and the input beam direction to achieve the desired beam path and beam quality.","",[Trustees of Princeton University],"This application claims the benefit of priority of U.S. Provisional Application No. 60/968,450, filed on Aug. 28, 2007, the entire contents of which application is incorporated herein by reference.",20080825,This invention was made with government support under MIRTHE-EEC-0540832 awarded by the National Science Foundation. The government has certain rights in the invention.,"","","",""
08294982,20121023,Apparatuses and methods for performing gain guiding,12832583,20110149382,20110623,"A fiber, such as a photonic bandgap fiber, is provided, the fiber including a core and a cladding. The core can extend longitudinally and can have a gain medium configured to provide laser amplification to laser radiation propagating along the core. For example, the gain medium may include a dopant configured to provide amplification, when activated by one or more modes of excitation radiation, of laser radiation propagating along said core. The cladding can be radially exterior to the core, and can be configured to provide a low-loss propagation the one or more modes of excitation radiation and a lossy propagation of all modes of laser radiation along the core, the lossy propagation higher than the low-loss propagation, in particular when the one or more modes of excitation radiation is substantially absent from the core. Associated methods and apparatuses are also provided.","",[University of North Carolina at Charlotte],"This application is a continuation of International Application No. PCT/US2008/085565, filed on Dec. 4, 2008, which claims the benefit of U.S. Provisional Patent Application No. 61/019,680 filed Jan. 8, 2008, and U.S. Provisional Patent Application No. 61/263,858, filed Nov. 24, 2009, all of which are incorporated by reference herein in their entirety.",20100708,"This invention was made with United States Government support under Grant No. W911NF-05-1-0517 awarded by the U.S. Army Research Office, and under Grant No. HR0011-08-1-0065 awarded by the Defense Advanced Research Projects Agency, and under Grant No. 0925992 awarded by the National Science Foundation. The United States Government may have certain rights in the invention.",PCT/US2008/085565,12832583,"",""
08296842,20121023,Detecting public network attacks using signatures and fast content analysis,11547944,20080307524,20081211,"Network worms or viruses are a growing threat to the security of public and private networks and the individual computers that make up those networks. A content sifting method if provided that automatically generates a precise signature for a worm or virus that can then be used to significantly reduce the propagation of the worm elsewhere in the network or eradicate the worm altogether. The content sifting method is complemented by a value sampling method that increases the throughput of network traffic that can be monitored. Together, the methods track the number of times invariant strings appear in packets and the network address dispersion of those packets including variant strings. When an invariant string reaches a particular threshold of appearances and address dispersion, the string is reported as a signature for suspected worm.","",[The Regents of the University of  California],"",20041201,"This invention was made with government support under contracts ANI-0137102 and 60NANB1D0118 awarded by the National Science Foundation and the National Institute of Standards and Technology, respectively. The government has certain rights in the invention.","","",20080715,PCT/US2004/040149
08296861,20121023,Polarization-modulated tip enhanced optical microscope,12536974,20100132079,20100527,"Methods and systems for improving high resolution imaging using a polarization-modulated tip enhanced optical microscope. A polarizer is configured to alternately create and remove a region of enhanced optical intensity adjacent the tip of the microscope probe at the focus of a light source. The sample being studied emits photons at specific rates relative to a background rate depending on the existence or nonexistence of the region of enhanced optical intensity. Comparing the rate of emissions when the region of enhanced optical intensity exists to when it does not creates a detailed image of the sample. By not requiring the probe to oscillate, this system enhances the resolution of the microscope without potentially causing damage to the sample.","",[University of Utah Research Foundation],"This application claims priority to and the benefit of U.S. Provisional Patent Application No. 61/087,566 filed Aug. 8, 2008, entitled POLARIZATION-MODULATED TIP ENHANCED OPTICAL MICROSCOPE, which is incorporated by reference herein.",20090806,This invention was made with government support under grant DBI-0845193 awarded by the National Science Foundation. The U.S. Government has certain rights to this invention.,"","","",""
08297237,20121030,High inertance liquid piston engine-compressor and method of use thereof,12753990,20100252009,20101007,"A high inertance liquid piston engine-compressor that is lightweight, portable and for use with pneumatically actuated devices that may have periods of inactivity between periods of pneumatic use. The engine-compressor provides a power generation system that is for use with mobile or portable devices which need a portable long lasting energy source.","",[Vanderbilt University],"This application claims the benefit of U.S. Provisional Patent Application Ser. No. 61/167,059, filed Apr. 6, 2009, entitled &#x201C;High Inertance Liquid Piston&#x201D; which is hereby incorporated by reference in its entirety.",20100405,"This invention was made, in part, with federal grant money under the National Science Foundation grant number 0540834. The United States Government has certain rights in this invention.","","","",""
08298392,20121030,Microfluidic devices and methods of using same,12988713,20110100817,20110505,The presently-disclosed subject matter provides microfluidic devices comprised of two or more carbon nanotube membranes disposed at predetermined intervals within a microchannel. Further provided are methods of using the same for the electrokinetic separation of one or more molecules of interest from a sample.,"","[University of Louisville Research Foundation, Inc.]","This application claims priority from U.S. Provisional Application Ser. No. 61/046,664, filed Apr. 21, 2008, and U.S. Provisional Application Ser. No. 61/050,411, filed May 5, 2008; each of which are incorporated herein by this reference.",20090421,Subject matter described herein was made with U.S. Government support under Grant Number EEC-0438604 awarded by the National Science Foundation-Partnerships for Innovation. The government has certain rights in the presently-disclosed subject matter.,"","",20101203,PCT/US2009/041279
08298445,20121030,"Microstructures, microdevices and related methods",11852831,20080113196,20080515,"Microstructures, microdevices and related methods are disclosed.","",[The Trustees of Boston College],"This application is a continuation of (and claims the benefit of priority under 35 USC $120) of PCT/US2006/007125, filed Feb. 28, 2006, which claims priority from U.S. Provisional Patent Application No. 60/661,204, filed on Mar. 11, 2005 and U.S. Provisional Patent Application No. 60/660,730, filed on Mar. 11, 2005, the contents of each of which is incorporated herein by reference in its entirety.",20070910,This invention was made with government support under National Science Foundation grant numbers ECS-0088438 and ECS-0210497. The government has certain rights in the invention.,PCT/US2006/007125,11852831,"",""
08298499,20121030,Process intensification in microreactors,12263637,20090238751,20090924,"The present disclosure provides for a chemical reactor which includes elongate chambers defining an arrangement and including first, second, and third elongate chambers adapted to support respective distinct first, second, and third reactor functions associated with respective first, second, and third process feeds, and a distributor arranged in fluidic communication with each of the elongate chambers and for connecting the elongate chambers to at least one fluid source. The distributor is dimensioned to produce a two-dimensional radial distribution of fluidic flow through the first, second, and third elongate chambers with respect to the first, second, and third process feeds. The chemical reactor may further include a monolith catalyst support including an N×M array of channels including the elongated chambers. The elongate chambers and the distributor may manifest an interchangeable cartridge-based system wherein the arrangement of the elongate chambers is selectably detachable from the distributor and replaceable.","",[University of Connecticut],"",20081103,The work described in this patent disclosure was sponsored by the following federal agencies: National Science Foundation (NSF) Award/Grant No. 0730820 and Office of Naval Research (Young Investigator Program) Award/Grant No. N000140710828.,"","","",""
08298677,20121030,Fluorescent silica-based nanoparticles,10536569,20060183246,20060817,"The invention generally relates to fluorescent nanoparticles and more specifically to silica-based fluorescent nanoparticles of less than 30 nm with covalently attached organic dyes. The invention provides a fluorescent monodisperse silica nanoparticle comprising fluorophore center core and a silica shell wherein the radiative properties of the nanoparticle are dependent upon the chemistry (composition) of the core and presence of the silica shell. In one aspect of the invention, the core-shell architecture provides an enhancement in fluorescence quantum efficiency. The invention generally provides control of photophysical properties of dye molecules encapsulated within silica particles with sizes down to 30 nm and below. This control is accomplished through changes in silica chemistry and particle architecture on the nanometer size scale and results in significant brightness enhancement compared to free dye.","","[Cornell Research Foundation, Inc.]","This is a continuation-in-part application based on co-pending non-provisional application U.S. Ser. No. 10/306,614 filed Nov. 26, 2002, the disclosure of which is incorporated by reference.",20031126,This invention was made with Government support from the National Science Foundation (NSF) under Grant Nos. 9876771 &amp; 0080792 &amp; the National Institutes of Health (NIH) under Grant No. EB001976. The Government has certain rights in the invention.,10306614,10536569,20060502,PCT/US03/37963
08298727,20121030,Multi-color holographic optical trapping,12539510,20100032556,20100211,"A method and apparatus for selecting a specific fraction from a heterogeneous fluid-borne sample using optical gradient forces in a microfluidic or fluidic system are presented. Samples may range in size from a few nanometers to at least tens of micrometers, may be dispersed in any fluid medium, and may be sorted on the basis of size, shape, optical characteristics, charge, and other physical properties. The selection process involves passive transport through optical intensity field driven by flowing fluid, and so offers several advantages over competing techniques. These include continuous rather than batch-mode operation, continuous and dynamic tunability, operation over a wide range of samples, compactness, and low cost.","",[New York University],"This application is a divisional application and claims priority to U.S. patent application Ser. No. 11/040,665, filed Jan. 21, 2005 now U.S. Pat. No. 7,586,684 and is incorporated herein by reference in its entirety.",20090811,"The present invention was supported by the National Science Foundation under Grant Number DBI-0233971, with additional support from Grant Number DMR-0304906.",11040665,12539510,"",""
08298831,20121030,Differentially encoded biological analyzer planar array apparatus and methods,12466943,20090263913,20091022,"A method of probing a plurality of analyzer molecules distributed about a detection platform is disclosed. The method includes contacting a test sample to the plurality of analyzer molecules, scanning the plurality of analyzer molecules at a rate relating to a carrier frequency signal, and detecting the presence or absence of a biological molecule based at least in part upon the presence or absence of a signal substantially at a sideband of the carrier frequency signal. A molecule detection platform including a substrate and a plurality of targets positioned about the substrate is also disclosed. Specific analyzer molecules adapted to bind a specific analyte are immobilized about a first set of the targets. Nonspecific analyzer molecules are immobilized about a second set of the targets. The targets positioned about the substrate along at least a segment of a scanning pathway alternate between at least one of the first set and at least one of the second set. A method including providing a substrate for supporting biological analyzer molecules the substrate including at least one scanning pathway is also disclosed. The scanning pathway includes a plurality of scanning targets. Specific biological analyzer molecules adapted to detect a specific target analyte are distributed about a first set of the targets which alternate in groups of at least one with a second set of the targets the second set of the targets not including the specific biological analyzer molecules.","",[Purdue Research Foundation],"This application is a divisional of U.S. patent application Ser. No. 11/345,566, filed Feb. 1, 2006 now abandoned, the complete disclosure of which is hereby expressly incorporated herein by this reference. This application also claims the benefit of U.S. Provisional Patent Application Ser. No. 60/648,724 filed Feb. 1, 2005, the complete disclosure of which is hereby expressly incorporated herein by this reference.",20090515,This invention was made with government support under grant reference number NSF ECS-0200424 awarded by the National Science Foundation. The Government has certain rights in the invention.,11345566,12466943,"",""
08299269,20121030,"Nor-seco-bis-nor-seco, tris-nor-seco, and higher nor-seco-cucurbit[n]uril compounds",12224504,20090072191,20090319,"Nor-seco-type cucurbit[n]uril compounds and methylene bridged glycoluril oligomers are produced by reacting glycoluril and formaldehyde in strong organic or mineral acid at a temperature adequate to condense the reactants. These compounds are characterized by lacking —CH— groups rendering their internal cavities more open and, for example, more responsive to guest compounds.","",[University of Maryland],"This application claims priority to Provisional Application Ser. No. 60/743,369, filed Feb. 28, 2006.",20061020,"The work leading up to the present invention was funded, at least in part, by the National Science Foundation (CHE-0615049). As such, the federal government may have certain rights in the present invention pursuant to 35 U.S.C. 203 et seq.","","",20080828,PCT/US2006/041116
08299276,20121030,"Interlocked molecules and related components, compositions, methods and systems",12711247,20110065935,20110317,"[c2] daisy chain macromers, dimers and polymers and related compositions, materials, methods and systems are described.","",[California Institute of Technology],"This application claims priority to U.S. provisional application Ser. No. 61/243,490, filed on Sep. 17, 2009 entitled &#x201C;Synthesis and Extension of a [c2] Daisy-Chain Dimer Polymer&#x201D;, incorporated herein by reference in its entirety.The present application is also related to the paper entitled &#x201C;Switching and Extension of a [c2]Daisy-Chain Dimer Polymer&#x201D; published on Journal of American Chemical Society 2009, 131 (38), pp 13631-13633 and related supplementary and supporting information, herein also incorporated by reference in their entirety.",20100223,The U.S. Government has certain rights in this invention pursuant to Grant No. CHE0809418 awarded by the National Science Foundation and pursuant to Grant No. N00014-0310792 awarded by the Office of Naval Research.,"","","",""
08299341,20121030,Fabrication of vertically aligned metallic nanopillars,12779780,20100291385,20101118,Solid and hollow cylindrical nanopillars with nanoscale diameters are provided. Also provides is a method of making such nanopillars using electron beam lithography followed by the electroplating.,"",[The California Institute of Technology],"This application claims priority to U.S. Provisional Application Ser. No. 61/177,944, filed May 13, 2009, the disclosure of which is incorporated herein by reference.",20100513,This invention was funded in part by Grant No. DMR-0520565 awarded by the National Science Foundation. The Government has certain rights in the invention.,"","","",""
08299419,20121030,"Methods, systems, and apparatus for storage, transfer and/or control of information via matter wave dynamics",12449141,20100012827,20100121,"Methods, systems and apparatus for generating atomic traps, and for storing, controlling and transferring information between first and second spatially separated phase-coherent objects, or using a single phase-coherent object. For plural objects, both phase-coherent objects have a macroscopic occupation of a particular quantum state by identical bosons or identical BCS-paired fermions. The information may be optical information, and the phase-coherent object(s) may be Bose-Einstein condensates, superfluids, or superconductors. The information is stored in the first phase-coherent object at a first storage time and recovered from the second phase-coherent object, or the same first phase-coherent object, at a second revival time. In one example, an integrated silicon wafer-based optical buffer includes an electrolytic atom source to provide the phase-coherent object(s), a nanoscale atomic trap for the phase-coherent object(s), and semiconductor-based optical sources to cool the phase-coherent object(s) and provide coupling fields for storage and transfer of optical information.","",[President and Fellows of Harvard College],"The present application claims priority to, and incorporates by reference the entirety of, the following U.S. Provisional Applications:Ser. No. 60/888,141, filed Feb. 5, 2007, entitled &#x201C;Methods and Apparatus for Control and Transfer of Information via Matter Wave Dynamics;&#x201D;Ser. No. 60/886,706, filed Jan. 26, 2007, entitled &#x201C;Coherent Control of Optical Information with Matter Wave Dynamics;&#x201D;Ser. No. 60/887,878, filed Feb. 2, 2007, entitled &#x201C;Methods and Apparatus for Control and Transfer of Information via Matter Wave Dynamics;&#x201D; andSer. No. 60/895,249, filed Mar. 16, 2007, entitled &#x201C;Methods and Apparatus for Control and Transfer of Information via Matter Wave Dynamics.&#x201D;",20080125,"Some of the research relating to the subject matter disclosed herein was sponsored by the following United States government grants, and the United States government has certain rights to some disclosed subject matter: Air Force Office of Scientific Research (AFOSR), Grant #FA9550-05-1-0331; Air Force Office of Scientific Research (AFOSR)/Defense University Research Instrumentation Program (DURIP), Grant #FA9550-05-1-0333 and Grant #FA9550-07-1-0252; National Science Foundation (NSF), Grant #PHY-0456881; National Aeronautics and Space Administration (NASA), Grant #NAG3-2909.","","",20090911,PCT/US2008/000988
08299429,20121030,Three-dimensional molecular imaging by infrared laser ablation electrospray ionization mass spectrometry,13101518,20110272572,20111110,"The field of the invention is atmospheric pressure mass spectrometry (MS), and more specifically a process and apparatus which combine infrared laser ablation with electrospray ionization (ESI).","",[The George Washington University],"This application is a continuation of U.S. application Ser. No. 12/323,276, filed on Nov. 25, 2008 now U.S. Pat. No. 7,964,843, which is a continuation-in-part of U.S. application Ser. No. 12/176,324, filed on Jul. 18, 2008 now U.S. Pat. No. 8,067,730, which claims priority to U.S. provisional application Ser. No. 60/951,186, filed on Jul. 20, 2007, each of the foregoing applications are hereby incorporated herein by reference in their entireties.",20110505,Portions of this invention were made with United States government support under Grant No. 0719232 awarded by the National Science Foundation and Grant No. DEFG02-01ER15129 awarded by the Department of Energy. The government has certain rights in the invention.,12323276,13101518,"",""
08301076,20121030,System and method for distributed audio recording and collaborative mixing,12194205,20090068943,20090312,"Two or more wireless devices can be independently controlled by their respective users, a mixer component, or a leader wireless device to perform audio recording, convert the recorded audio into a standard or proprietary audio stream format, and transmit the audio stream to a server. The real-time clocks of two or more participating wireless devices can be synchronized. A wireless device can insert timestamps into the audio stream to facilitate the mixing operation. Mixing of the two or more audio streams recorded by wireless devices can be performed by a mixer component either in real time (contemporaneously with the recording) or asynchronously with respect to the recording. The mixing can be performed in a fully automated mode, and/or in an operator-assisted mode.","",[Syracuse University],"This application claims priority under 35 U.S.C &#xA7;119(e) of the following provisional application: U.S. Ser. No. 60/965,581, filed Aug. 21, 2007, entitled &#x201C;SYSTEM AND METHOD FOR DISTRIBUTED AUDIO RECORDING AND COLLABORATIVE MIXING&#x201D;, the content of which is incorporated herein by reference.",20080819,STATEMENT REGARDING FEDERALLY SPONSORED RESEARCH OR DEVELOPMENTThe disclosed invention was made with government support under a grant awarded by the National Science Foundation under Grant No. 0227879. The United States Government has certain rights in the invention.,"","","",""
08301387,20121030,Combinatorial transcription control for programmed genetic response,10537950,20060051838,20060309,"A scheme is provided for selecting the regulatory DNA sequences to exert combinatorial control of gene transcription in vivo by multiple regulatory proteins, i.e., transcription factors (TFs). The method provides the ability to implement a wide range of complex logic functions through the manipulation of the regulatory DNA sequences, typically several hundred bases in length. The method includes procedures for selecting the strengths of the binding sites of different TFs and their relative positioning in order to implement a plurality of different logic functions.","",[The Regents of the University of California],"This application claims the benefit of priority of U.S. Provisional Application Ser. No. 60/431,904 filed Dec. 9, 2002, the disclosure of which is incorporated herein by reference in its entirety.",20031209,"Pursuant to 35 U.S.C. &#xA7;202(c), it is hereby acknowledged that the U.S. Government has certain rights in the invention described herein, which was made in part with funds from the National Science Foundation, Grants No. 9971456, No. 0083704, and No. 0211308.","","",20050608,PCT/US03/38995
08301390,20121030,Quantum chemistry simulations using optimization methods,12012502,20080312895,20081218,"Embodiments of the present invention provide, among other things, methods, apparatus, and systems for tuning a semiempirical process for predicting energy for different molecular configurations. In an example method, an energy value and an energy gradient are determined for each of a plurality of molecular configurations using an accurate method. A functional form of the semiempirical process is optimized using the determined energy values and energy gradients via multiobjective optimization. The functional form relates one or more parameters to energy values and energy gradients.","",[The Board of Trustees of the University of Illinois],"This application claims the benefit of U.S. Provisional Application Ser. No. 60/898,952, filed Jan. 31, 2007, under 35 U.S.C. &#xA7;119.",20080131,The present invention was made with Government assistance under Air Force Office of Scientific Research (AFOSR) Grant No. FA9550-06-1-0096 and National Science Foundation (NSF) Grant No. DMR-03-25939. The Government has certain rights in this invention.,"","","",""
08303789,20121106,Control of electrolyte solution in nanofluidic channels,12721860,"","","Various embodiments provide an exemplary lab-on-a-chip (LOC) system that serves as an analytical tool and/or as a separation medium for an electrolyte solution including various charged molecular species. The LOC system can include an integrated nanofluidic FET device in combination with suitable analysis systems. By applying and controlling a longitudinal electric field and a transverse electric potential, the flow and the pH of the electrolyte solution in the nanofluidic channels can be controlled.","",[STC.UNM],"This application is a continuation-in-part of PCT/US09/61314, entitled &#x201C;High Resolution Focusing and Separation of Proteins in Nanofluidic Channels,&#x201D; filed Oct. 20, 2009, the complete disclosure of which is incorporated herein by reference, which claims priority from U.S. Provisional Patent Application Ser. No. 61/106,648, filed Oct. 20, 2008, which is hereby incorporated by reference in its entirety.",20100311,This invention was made with Government support under Contract No. CTS-0404124 awarded by the National Science Foundation. The U.S. Government has certain rights in this invention.,PCT/US2009/061314,12721860,"",""
08303876,20121106,Polymer-graphite nanocomposites via solid-state shear pulverization,13035568,"","",Polymer-graphite compositions and related methods of using solid-state shear pulverization as can be used to affect one or more physical properties thereof.,"",[Northwestern University],"This application is a divisional of and claims priority benefit from application Ser. No. 12/391,003 filed Feb. 23, 2009, now issued as U.S. Pat. No. 7,906,053, which claimed priority benefit from application Ser. No. 61/066,523 filed Feb. 21, 2008, each of which are incorporated herein by reference.",20110225,This invention was made with government support under Grant No. DMR-0520513 awarded by the National Science Foundation. The government has certain rights in the invention.,12391003,13035568,"",""
